Country,Organism,Antibiotic,SurveyYear,Interpretation
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,R
South Africa,Staphylococcus aureus,Methicillin,2018,I
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2018,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,I
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,S
South Africa,Staphylococcus aureus,Methicillin,2019,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,S
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,I
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2020,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,I
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,R
South Africa,Staphylococcus aureus,Methicillin,2021,S
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,I
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,I
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,I
South Africa,Staphylococcus aureus,Methicillin,2022,I
South Africa,Staphylococcus aureus,Methicillin,2022,S
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,R
South Africa,Staphylococcus aureus,Methicillin,2022,I
